,user,latitude,longitude
28822,User_5214,-21.752225,-48.163528
28823,User_4,-12.984233,-38.510628999999994
28824,User_4923,-16.669045999999998,-49.293417
28825,User_188,-10.893298,-37.143884
28826,User_4914,-15.620748,-56.08019
28827,User_1848,2.8505119999999997,-60.645563
28828,User_2260,-23.425319000000002,-51.941401
28829,User_130,-23.0253,-46.840159
28830,User_4218,-3.496675,-39.577606
28831,User_2054,-15.853378,-47.955259999999996
28832,User_68,-23.508129999999998,-46.549059
28833,User_4456,-23.003675,-44.300087
28834,User_4814,-3.750903,-38.499336
28835,User_669,-23.620325,-46.693005
28836,User_945,-29.651714000000002,-50.775489
28837,User_5207,-19.915889,-43.935184
28838,User_5509,-16.248887,-47.953914000000005
28839,User_2117,-22.905331,-43.108227
28840,User_3082,-22.761715,-43.451357
28841,User_321,-23.523913,-46.664614
28842,User_1441,-7.245404,-35.911201
28843,User_1449,-23.5527,-46.832462
28844,User_5249,-2.601969,-44.220521000000005
28845,User_3639,-23.692525,-46.520022
28846,User_3583,-20.349016,-40.288652
28847,User_5572,-19.700224,-43.958669
28848,User_577,-8.807561,-63.886168000000005
28849,User_821,-22.736739,-47.643543
28850,User_3870,-2.5422279999999997,-44.204388
28851,User_3070,-23.503569,-46.56994
28852,User_2815,-23.410911,-51.422512
28853,User_5737,-23.618314,-46.618196000000005
28854,User_3526,-23.542920000000002,-46.222141
28855,User_5099,-18.893255,-48.285866999999996
28856,User_4384,-28.274917,-52.771731
28857,User_5619,-25.436155,-49.323567
28858,User_992,-16.715475,-49.237772
28859,User_933,-19.889335,-43.830795
28860,User_5021,-16.475239000000002,-43.49899
28861,User_736,-10.89447,-37.099132
28862,User_1686,-29.147214,-51.537357
28863,User_5075,-15.80654,-47.936914
28864,User_1851,-8.053942,-34.941297999999996
28865,User_4204,-12.977929,-39.275657
28866,User_95,-9.617854,-35.750996
28867,User_1011,-22.981246,-43.208895
28868,User_3193,-23.631016,-46.713418
28869,User_2927,-15.800788,-43.311981
28870,User_590,-23.413969,-51.955149
28871,User_4870,-12.953814,-38.381982
28872,User_4948,-23.430082000000002,-46.501784
28873,User_477,-3.900546,-38.504472
28874,User_4050,-11.805695,-49.530793
28875,User_4592,-25.098454,-50.175552
28876,User_440,-20.299505,-40.318187
28877,User_2475,-8.100181,-34.88491
28878,User_1426,-23.574526000000002,-46.558654
28879,User_533,-9.662125999999999,-35.721354
28880,User_5462,-19.75881,-42.075396000000005
28881,User_493,-7.210496000000001,-39.325841
28882,User_3160,-5.193763,-39.296487
28883,User_1503,-22.923257999999997,-47.105533
28884,User_1616,-22.847164000000003,-45.230628
28885,User_4066,-3.866596,-38.469407000000004
28886,User_623,-23.601943,-46.912361
28887,User_1489,-8.135150999999999,-34.954598
28888,User_3326,-23.478302,-46.578576
28889,User_4535,-2.554148,-44.220889
28890,User_318,-5.348701,-49.102195
28891,User_145,-3.729911,-38.545603
28892,User_1082,-7.891112,-34.83637
28893,User_1053,-22.889076,-43.215593
28894,User_1051,-29.938031,-51.021615999999995
28895,User_1720,-3.091205,-60.023401
28896,User_3773,-25.432684,-49.252443
28897,User_1649,-3.7490050000000004,-38.511414
28898,User_4788,-19.92537,-43.939015999999995
28899,User_1345,-23.533831,-46.597984000000004
28900,User_1779,-25.444406,-49.344662
28901,User_3357,-21.5986,-48.384465999999996
28902,User_1418,-19.932479999999998,-43.927019
28903,User_2166,-29.925846999999997,-51.139472999999995
28904,User_1382,-23.584851,-46.679806
28905,User_3914,-19.922337,-43.949042
28906,User_1248,-8.043298,-34.891523
28907,User_3147,-22.905454000000002,-47.046217
28908,User_1656,-8.152699,-34.919913
28909,User_4575,-25.420989000000002,-49.291734999999996
28910,User_3920,-27.001517,-48.644255
28911,User_4862,-19.938979,-43.949588
28912,User_3330,-22.363685999999998,-48.77153
28913,User_591,-15.811570000000001,-48.123022
28914,User_712,-3.106449,-60.021693000000006
28915,User_645,-21.181139,-47.811402
28916,User_3423,-22.88467,-43.296295
28917,User_1378,-23.464087,-46.398895
28918,User_1389,-2.583713,-44.195305
28919,User_5863,-27.443716,-48.376658
28920,User_1667,-22.719435999999998,-43.318088
28921,User_2308,-22.820207999999997,-47.381213
28922,User_1203,-20.776984,-41.068908
28923,User_273,-22.793514000000002,-43.409884000000005
28924,User_4109,-23.035794,-46.547940000000004
28925,User_2721,-12.81167,-38.391877
28926,User_4412,-23.175542,-45.873151
28927,User_2926,-23.448596,-46.563452000000005
28928,User_1021,-22.968243,-47.00203
28929,User_85,-20.238955999999998,-56.384392000000005
28930,User_1032,-21.186629999999997,-47.774299
28931,User_5871,-23.517259,-46.545278
28932,User_2232,-12.935592999999999,-38.340337
28933,User_4308,-22.925814000000003,-47.097991
28934,User_2117,-8.063179,-34.876968
28935,User_3897,-25.433249,-49.279834
28936,User_5055,-5.7576339999999995,-35.246453
28937,User_3808,-27.818152,-50.329041
28938,User_884,-22.329048,-49.068335
28939,User_135,-23.541265,-46.631213
28940,User_2103,-23.538134,-46.639071
28941,User_5752,-2.5486459999999997,-44.265240999999996
28942,User_3089,-9.546389,-35.756212
28943,User_3940,-20.820609,-49.502251
28944,User_4268,-23.576107,-46.680169
28945,User_5077,-4.966043,-39.007068
28946,User_5004,-15.84854,-48.115413000000004
28947,User_564,-19.929116,-43.95044
28948,User_2616,-30.079843,-51.100640999999996
28949,User_822,-5.096388,-42.833444
28950,User_4572,-20.133914,-40.289808
28951,User_3923,-23.399767999999998,-51.927240000000005
28952,User_4513,-20.262527,-40.265075
28953,User_645,-23.623476,-46.504386
28954,User_3334,-23.177877,-46.855101
28955,User_391,-22.943241,-43.341557
28956,User_2186,-19.933542000000003,-43.973729999999996
28957,User_1930,-25.440975,-49.287332
28958,User_4389,-22.485264,-44.075540000000004
28959,User_4744,-1.4271639999999999,-48.480952
28960,User_1012,-10.972163,-37.055262
28961,User_1092,-21.18346,-49.579478
28962,User_2766,-22.902959,-42.802267
28963,User_4717,-23.627685,-46.819381
28964,User_602,-23.727535999999997,-46.539148
28965,User_4840,-12.896022,-38.430867
28966,User_5799,-10.935849000000001,-37.053512
28967,User_383,-21.671876,-49.742104
28968,User_170,-23.541414000000003,-46.575210999999996
28969,User_3520,-7.245996000000001,-39.437953
28970,User_5325,-23.614943,-46.627631
28971,User_3537,-20.810195,-49.399291999999996
28972,User_4912,-15.868332999999998,-47.963569
28973,User_4697,-16.602654,-49.264052
28974,User_3189,-29.686313000000002,-51.133607
28975,User_1900,-23.572575,-46.695099
28976,User_5524,-14.816201000000001,-39.027922
28977,User_3202,-23.698976000000002,-46.553349
28978,User_3369,-23.664229000000002,-52.605335
28979,User_1847,-16.081869,-44.08188
28980,User_902,-23.496346,-46.848134
28981,User_2730,-23.48319,-46.722390999999995
28982,User_2553,-29.688089,-51.050905
28983,User_433,-20.504596,-54.653062
28984,User_3826,-23.521323000000002,-46.670089000000004
28985,User_729,-2.9982279999999997,-60.002572
28986,User_1149,-3.043981,-59.978567000000005
28987,User_3509,-22.820491,-47.176564
28988,User_3307,-15.791360000000001,-47.88315
28989,User_1813,-23.647821,-46.554491
28990,User_624,-15.646962,-47.806165
28991,User_4044,-18.861617000000003,-41.955676000000004
28992,User_2637,-8.807446,-35.933282
28993,User_2329,-15.821244,-47.98401
28994,User_3846,-25.093370999999998,-50.11438
28995,User_5187,-3.094468,-60.02321800000001
28996,User_2124,-8.095945,-34.887226
28997,User_987,-23.554873999999998,-46.670293
28998,User_1988,-20.332271,-40.35646
28999,User_4537,-23.508682999999998,-46.485301
29000,User_1535,-23.471539,-46.650413
29001,User_5857,-12.981546,-38.464009000000004
29002,User_4246,-20.530768,-54.599979000000005
29003,User_1279,-23.197430999999998,-45.889133
29004,User_2419,-3.072006,-60.070843999999994
29005,User_5968,-7.114406,-34.822618
29006,User_2012,-25.362828,-49.196363
29007,User_2256,-7.976951,-34.85249
29008,User_285,-23.520993,-46.413179
29009,User_593,-3.094606,-59.989497
29010,User_3501,-22.753526,-47.622407
29011,User_4001,-15.159663,-49.799594
29012,User_326,-20.125933,-40.308759
29013,User_335,-17.547113,-39.739652
29014,User_4573,-7.847567999999999,-34.911021000000005
29015,User_2646,-20.384551000000002,-43.423165999999995
29016,User_5685,-10.906506,-37.064685
29017,User_1244,-16.733028,-43.860834999999994
29018,User_3870,-23.557284,-46.74753
29019,User_3419,-26.482761,-51.995742
29020,User_232,-23.481711999999998,-46.548613
29021,User_3203,-15.605348999999999,-47.645255
29022,User_1870,-21.301851,-50.338327
29023,User_1856,-23.236376,-45.913031
29024,User_4324,-15.794878,-48.13398
29025,User_1479,-13.001472999999999,-38.51416
29026,User_3986,-25.357608,-49.209688
29027,User_1026,-12.980232,-38.514790999999995
29028,User_455,-20.774407,-51.698067
29029,User_3500,-5.047671,-42.823592
29030,User_2465,-15.798144,-48.128133
29031,User_1441,-30.036367,-51.204152
29032,User_187,-12.984614,-38.473157
29033,User_3127,-15.893867000000002,-52.258615999999996
29034,User_2321,-19.841984,-43.989435
29035,User_5010,-8.149257,-34.930595000000004
29036,User_3005,-3.078233,-60.067149
29037,User_4153,-23.487973999999998,-46.60911
29038,User_102,-20.389581,-43.500901
29039,User_1635,-27.523484000000003,-48.633764
29040,User_489,-19.960258,-43.95717
29041,User_2218,-23.107336,-45.704031
29042,User_4912,-22.99997,-43.334004
29043,User_3727,-25.456723999999998,-49.127967
29044,User_1835,-8.120931,-34.903921000000004
29045,User_2009,-8.189267999999998,-34.953074
29046,User_4059,-7.136383,-34.852931
29047,User_4769,-18.293127,-43.008790000000005
29048,User_732,-14.212866,-41.675546000000004
29049,User_1228,-27.656233,-48.513719
29050,User_2994,-20.304451,-43.480579
29051,User_2789,-23.538583,-46.433918
29052,User_1164,-22.850018,-43.241219
29053,User_2334,-18.892959,-41.952031
29054,User_3023,-29.992158,-51.078784999999996
29055,User_4684,-2.544102,-44.288598
29056,User_5515,-5.535583,-47.480427
29057,User_3939,-23.56985,-46.740746
29058,User_638,-13.269735999999998,-39.661555
29059,User_4148,-23.280766,-51.198045
29060,User_1893,-4.5699,-44.599447999999995
29061,User_520,-30.037447999999998,-51.19258
29062,User_4301,-20.479081,-54.573004000000005
29063,User_5278,-16.753439,-49.30426
29064,User_3710,-23.54758,-46.908279
29065,User_5929,-23.533202,-46.453809
29066,User_5547,-15.79054,-47.886212
29067,User_3876,-12.951057,-38.427276
29068,User_9,-19.924959,-43.93727
29069,User_4500,-23.567860999999997,-46.697844
29070,User_1186,-12.98356,-38.5129
29071,User_146,-23.489717000000002,-46.957883
29072,User_3868,-1.723285,-48.883615
29073,User_3574,-23.658458,-46.765515
29074,User_4564,-8.280623,-35.973002
29075,User_264,-8.008308999999999,-34.875667
29076,User_1637,-20.839967,-49.382248
29077,User_3459,-23.599626,-46.674706
29078,User_5479,-23.630531,-46.647841
29079,User_2545,-14.927348,-42.815731
29080,User_5217,-23.655799,-46.535783
29081,User_970,-14.793435999999998,-40.142468
29082,User_322,-5.822659,-35.205396
29083,User_944,-19.96801,-44.196847999999996
29084,User_1541,-8.708229,-35.521432
29085,User_350,-19.630742,-43.964185
29086,User_4195,-11.269482,-37.438074
29087,User_5787,2.8169720000000003,-60.669132999999995
29088,User_671,-22.856474,-43.460628
29089,User_5487,-8.668885000000001,-36.314856
29090,User_3108,-21.527722,-43.015408
29091,User_250,-23.464269,-46.412543
29092,User_2978,-23.210742,-46.813528000000005
29093,User_2000,-21.20694,-47.764235
29094,User_434,-12.974192,-38.423955
29095,User_3424,-9.564981,-35.744749
29096,User_2709,-8.062403,-34.87815
29097,User_2108,-20.459615,-54.616595999999994
29098,User_3199,-12.931141,-38.482907
29099,User_4580,-30.080121000000002,-51.091746
29100,User_844,-22.740812,-43.473988
29101,User_3412,-7.97772,-34.84016
29102,User_964,-1.366861,-48.37095
29103,User_197,-12.920436,-38.442957
29104,User_2501,-25.462725,-49.398812
29105,User_1945,-6.381994000000001,-37.351326
29106,User_3592,-1.2930549999999998,-47.921437
29107,User_2048,-22.935516,-47.063487
29108,User_1772,-23.660784,-46.532728999999996
29109,User_1414,-2.555677,-44.236513
29110,User_5151,-27.596335999999997,-48.553872999999996
29111,User_4088,-23.280739999999998,-51.172453000000004
29112,User_2494,-8.02556,-35.003188
29113,User_2692,-20.195099,-40.254728
29114,User_4605,-19.975992,-44.065505
29115,User_5933,-9.573867,-35.768552
29116,User_2185,-21.429175,-45.947697999999995
29117,User_937,-8.677991,-35.576951
29118,User_4455,-21.127953,-41.666607
29119,User_5827,-25.457529,-49.349343
29120,User_3148,-23.577735,-47.459434
29121,User_587,-29.363225,-50.809064
29122,User_1547,-22.648870000000002,-42.005989
29123,User_4000,-8.222149,-34.934191
29124,User_3383,-23.572858,-46.649326
29125,User_3143,-22.786366,-47.229037
29126,User_4816,-23.168183,-45.911468
29127,User_84,-29.704262,-53.800204
29128,User_5271,-20.294427,-40.308552
29129,User_3568,-22.853953,-47.154161
29130,User_725,-8.132328999999999,-34.951589
29131,User_1970,-9.478403,-35.83852
29132,User_3074,-18.972772,-49.462096
29133,User_14,-30.002871000000003,-51.080218
29134,User_713,-22.34318,-41.758192
29135,User_3744,-22.88849,-43.470490999999996
29136,User_5063,-22.905489000000003,-43.174051
29137,User_65,-25.436196,-49.311240000000005
29138,User_3306,-18.958173000000002,-48.270559999999996
29139,User_5818,-29.311047,-49.773453
29140,User_3714,-23.637066,-46.596340000000005
29141,User_2182,-27.027233000000003,-48.612144
29142,User_322,-22.896947,-43.216504
29143,User_1174,-3.7466550000000005,-38.54841
29144,User_5059,-30.029837,-51.165917
29145,User_28,-8.083235,-34.916808
29146,User_5769,-20.454214999999998,-54.606064
29147,User_5867,-7.372647,-37.480146999999995
29148,User_2086,-9.164944,-36.685837
29149,User_5932,-22.886098,-43.283687
29150,User_5917,-2.928055,-41.7534
29151,User_4472,-20.079528,-44.583355
29152,User_324,-15.742110999999998,-48.169616
29153,User_2293,-30.036176,-51.051226
29154,User_5271,-16.706336999999998,-49.272131
29155,User_5057,-23.548946,-46.646654999999996
29156,User_2065,-0.8673190000000001,-52.53690400000001
29157,User_5004,-25.059096,-50.177278
29158,User_1920,-32.048309,-52.118728000000004
29159,User_2481,-2.551659,-44.192059
29160,User_1321,-6.749861999999999,-38.967622
29161,User_503,-16.604263,-49.322321
29162,User_164,-29.951835,-51.018033
29163,User_2280,-3.734868,-38.521313
29164,User_2767,-3.837192,-50.635891
29165,User_806,-11.865843,-55.495785999999995
29166,User_367,-9.663203,-35.71409
29167,User_4925,0.051252,-51.045465
29168,User_835,-15.601045000000001,-56.095571
29169,User_4321,-12.937032,-38.482042
29170,User_4320,-32.032738,-52.096595
29171,User_5278,-5.1002,-42.803753
29172,User_2635,-25.429555999999998,-49.265705
29173,User_2668,-22.807482,-43.327405
29174,User_920,-19.862631,-43.959864
29175,User_5985,-22.897575,-47.118479
29176,User_5318,-2.544305,-44.217325
29177,User_5193,-3.074938,-59.954696
29178,User_3829,-23.165666,-46.911501
29179,User_504,-20.329869,-46.368672
29180,User_4132,-1.4622950000000001,-48.455484999999996
29181,User_4874,-12.959489,-38.405807
29182,User_1605,-23.198132,-46.865798
29183,User_5024,-25.425905,-49.252358
29184,User_5319,-16.332716,-48.945079
29185,User_2280,-1.358357,-48.3432
29186,User_5782,-12.111916,-43.894197
29187,User_5067,-20.024582000000002,-40.744649
29188,User_4581,-27.555537,-48.620965999999996
29189,User_4567,-21.14311,-48.943490999999995
29190,User_4542,-8.076139,-35.003613
29191,User_2922,-23.970001999999997,-46.318253000000006
29192,User_3870,-7.093978999999999,-34.844013000000004
29193,User_3944,-15.902076999999998,-48.046107
29194,User_897,-23.654721,-46.527504
29195,User_4383,-2.4284169999999996,-54.74141899999999
29196,User_3391,-22.915077,-48.463873
29197,User_3330,-18.88914,-48.267858000000004
29198,User_5126,-23.522009,-46.657871
29199,User_2054,-23.404946,-45.008355
29200,User_2408,-16.32416,-48.949721999999994
29201,User_4780,-24.035195,-46.526889000000004
29202,User_2685,-1.454848,-48.470448
29203,User_1216,-23.494241,-46.714281
29204,User_2652,-22.67809,-43.247471999999995
29205,User_5308,-22.905707,-43.270215
29206,User_267,-20.071392000000003,-43.984343
29207,User_4005,-20.855042,-41.116803000000004
29208,User_1763,-23.171533,-45.813429
29209,User_5259,-15.623239000000002,-56.084661
29210,User_4436,-6.08317,-49.885888
29211,User_2805,-7.848146000000001,-35.761269
29212,User_566,-22.74559,-43.413795
29213,User_4684,-22.107495999999998,-41.469305
29214,User_4799,-22.223468,-45.921734
29215,User_1754,-16.657938,-49.256003
29216,User_421,-29.939402,-50.992868
29217,User_792,-25.465730999999998,-50.64575
29218,User_3855,-16.014602,-48.054934
29219,User_4213,-23.804935999999998,-48.609918
29220,User_3290,-3.755384,-38.488949
29221,User_5778,-22.833937,-43.269459000000005
29222,User_4616,-16.459462,-54.62999
29223,User_1928,-22.74209,-47.341066999999995
29224,User_1757,-23.633008,-46.705932000000004
29225,User_1981,-28.377473,-53.92239
29226,User_1110,-19.972267000000002,-43.970806
29227,User_3766,-22.755751,-43.453108
29228,User_3581,-15.557216,-56.050941
29229,User_3262,-20.0951,-44.046414
29230,User_967,-12.135127,-38.418012
29231,User_5449,-19.934028,-44.051113
29232,User_1290,-1.4009909999999999,-48.460569
29233,User_4611,-26.298911,-48.844784999999995
29234,User_4677,-15.825960999999998,-47.954386
29235,User_1882,-20.192442,-40.270664000000004
29236,User_5368,-11.439478999999999,-61.444338
29237,User_3700,-22.92107,-43.369756
29238,User_5311,-30.001611999999998,-51.057495
29239,User_899,-20.271248,-50.552881
29240,User_5441,-16.674342000000003,-49.285852
29241,User_3922,-25.427292,-49.317845
29242,User_5128,-22.788939000000003,-43.298415999999996
29243,User_2222,-23.638249,-46.583001
29244,User_2962,-23.574256,-46.712045
29245,User_1325,-8.911691000000001,-35.718790000000006
29246,User_4122,-22.875539,-43.336991
29247,User_5433,-24.975991,-53.454921
29248,User_2832,-30.345349,-54.325525
29249,User_4518,-25.399099,-49.337657
29250,User_39,-13.124451,-60.538931999999996
29251,User_23,-12.234589999999999,-38.975838
29252,User_2237,-23.500884,-46.508599
29253,User_3567,-7.217411,-35.887589
29254,User_4079,-20.945538,-48.471247
29255,User_1076,-23.546395,-46.452073999999996
29256,User_5240,-23.221823,-44.725701
29257,User_1584,-23.540197,-46.471718
29258,User_378,-16.648203,-49.342493
29259,User_236,-23.489439,-46.395933
29260,User_4309,-21.746273000000002,-48.140685999999995
29261,User_3729,0.09004,-51.062917
29262,User_2141,-8.118482,-34.904905
29263,User_637,-4.124658999999999,-38.486605
29264,User_5149,-16.054571,-48.011935
29265,User_5113,-23.168751999999998,-45.803315999999995
29266,User_974,-1.444531,-48.459602000000004
29267,User_4825,-12.256171,-38.942353000000004
29268,User_4958,-13.005068,-38.478149
29269,User_5290,-19.886456,-44.053175
29270,User_276,-23.321157999999997,-45.935687
29271,User_1634,-5.814734,-35.212126
29272,User_4028,-23.522695000000002,-46.207279
29273,User_2355,-1.472381,-48.461481
29274,User_5051,-21.208576,-47.802766999999996
29275,User_1492,-21.129652,-47.812903000000006
29276,User_1741,-15.941949,-49.263356
29277,User_4628,-15.812251999999999,-48.1343
29278,User_1819,-22.943437,-43.392103999999996
29279,User_3796,-7.845615,-34.909762
29280,User_136,-22.718091,-47.315209
29281,User_3456,-16.672453,-49.253890999999996
29282,User_2190,-23.537569,-46.308929
29283,User_5813,-23.517638,-46.717415
29284,User_1309,-23.616815,-46.517014
29285,User_4051,-22.230149,-54.819759
29286,User_3875,-26.887382000000002,-49.246494
29287,User_3546,-21.784360999999997,-48.141518
29288,User_4251,-23.538872,-46.576128000000004
29289,User_1672,-27.040939,-49.619529
29290,User_4766,-15.814632999999999,-48.068055
29291,User_2931,-2.4435290000000003,-44.108672
29292,User_168,-22.887805,-43.380697999999995
29293,User_2170,-5.832552,-35.242861
29294,User_964,-23.410056,-51.940709000000005
29295,User_5151,-22.892744,-47.068079
29296,User_776,-22.873124,-42.326421999999994
29297,User_1632,-23.742507999999997,-46.666077
29298,User_3184,-21.719758,-41.308383
29299,User_2708,-16.644714999999998,-49.422276000000004
29300,User_2500,-16.371507,-39.577226
29301,User_558,-23.544945000000002,-46.509586999999996
29302,User_1641,-30.894514,-55.527302
29303,User_1375,-15.621728,-56.084106000000006
29304,User_2332,-23.351295,-47.696331
29305,User_4163,-26.292154999999998,-48.878178000000005
29306,User_1619,-23.554896,-46.675432
29307,User_684,-21.168617,-47.802929999999996
29308,User_1088,-20.475978,-54.616778000000004
29309,User_1860,-16.715121,-49.364758
29310,User_1829,-2.532404,-44.258516
29311,User_4946,-24.95457,-53.466875
29312,User_229,-22.855187,-45.235507
29313,User_1743,-22.865284,-47.212044
29314,User_779,-22.844939,-47.046881
29315,User_4943,-23.500971,-46.750927000000004
29316,User_5792,-23.634281,-46.443584
29317,User_5166,-21.728272,-51.009621
29318,User_2331,-23.452327,-46.517014
29319,User_2651,-22.524813,-44.188649
29320,User_3600,-9.637915,-35.69952
29321,User_5766,-3.834507,-38.582378999999996
29322,User_1017,-21.58217,-50.165234000000005
29323,User_1915,-12.916214,-38.417825
29324,User_3273,-7.0745119999999995,-34.838788
29325,User_4377,-5.054598,-42.831645
29326,User_3575,-25.422885,-49.258922999999996
29327,User_5840,-23.011195999999998,-43.461135
29328,User_3632,-16.688865,-49.236102
29329,User_4381,-12.953586,-38.354597999999996
29330,User_2118,-23.685167,-46.745115999999996
29331,User_1276,-25.463238,-49.518739000000004
29332,User_4184,-21.369067,-45.501853999999994
29333,User_2217,-8.067884,-34.984390000000005
29334,User_2400,-3.9446839999999996,-38.289477000000005
29335,User_1994,-25.537423999999998,-49.218329
29336,User_947,-23.516482999999997,-46.725378000000006
29337,User_4257,-20.181082,-40.203126
29338,User_3065,-21.776669000000002,-41.297989
29339,User_3936,-1.458421,-48.477874
29340,User_3240,-22.753509,-47.314951
29341,User_1922,-8.118497999999999,-34.905483000000004
29342,User_1927,-27.592138000000002,-48.572203
29343,User_847,-26.772962,-49.367468
29344,User_2482,-22.2485,-45.699513
29345,User_4168,-19.772951000000003,-44.083988
29346,User_3121,-22.875404,-43.336882
29347,User_3377,-23.592952,-46.723071999999995
29348,User_1989,-16.592935999999998,-49.315675
29349,User_2471,-1.450323,-48.482942
29350,User_4267,-22.803228,-43.372097
29351,User_45,-7.491189,-38.983852
29352,User_3821,-22.899002,-43.108351
29353,User_4616,-2.591061,-44.245384
29354,User_5609,-5.815375,-35.206643
29355,User_2444,-19.398349,-40.070859000000006
29356,User_2863,-21.065647,-41.371928999999994
29357,User_2440,-19.945246,-43.94235
29358,User_3294,-19.926601,-43.923790999999994
29359,User_1930,-20.728691,-40.530074
29360,User_4555,-23.58726,-46.757781
29361,User_1239,-22.918682,-47.076944
29362,User_1280,-22.730579000000002,-47.3425
29363,User_3764,-24.32249,-46.998622
29364,User_5273,-22.518404,-44.102325
29365,User_5739,-20.472293,-42.482305
29366,User_4176,-21.206282,-47.762887
29367,User_2935,-23.677763,-46.735681
29368,User_2015,-9.561034,-35.782358
29369,User_3189,-5.083865,-42.825364
29370,User_3984,-20.503462,-54.633447
29371,User_371,-23.514433,-46.469962
29372,User_5694,-20.202658,-40.220271999999994
29373,User_3149,-20.393988,-43.503741
29374,User_549,-23.572839000000002,-46.803017
29375,User_1238,-16.335522,-48.935515
29376,User_312,-22.320362,-49.042866
29377,User_5979,-16.672598999999998,-49.254296000000004
29378,User_1419,-22.219517,-49.973267
29379,User_1961,-10.968793,-37.057836
29380,User_2185,-23.488851,-47.461960999999995
29381,User_1052,-30.030313,-51.222204999999995
29382,User_5125,-18.599511,-46.516253999999996
29383,User_5389,-19.959506,-43.987339
29384,User_4720,-3.1345680000000002,-60.026517000000005
29385,User_5027,-15.911542,-48.093533
29386,User_1792,-16.815596,-49.246682
29387,User_5918,-25.465139,-49.315005
29388,User_1778,-19.925089,-43.935981
29389,User_3691,-30.025205,-51.22318
29390,User_4725,-22.893518,-47.09165
29391,User_5791,-23.263557000000002,-47.316379
29392,User_3704,-2.568715,-44.189353999999994
29393,User_558,-20.965759,-49.032144
29394,User_3593,-22.778559,-47.167884
29395,User_2348,-22.784481,-47.158337
29396,User_1239,-23.653265,-46.434267
29397,User_687,-20.780745,-49.343376
29398,User_2476,-22.581577,-47.514322
29399,User_5246,-22.83031,-43.335613
29400,User_4896,-23.612108,-46.636433000000004
29401,User_4972,-22.877372,-43.289959
29402,User_44,-6.983772999999999,-34.830172
29403,User_3987,-23.522024,-47.465847
29404,User_2580,-23.525137,-46.686370000000004
29405,User_5120,-8.051631,-34.903104
29406,User_765,-25.542854000000002,-49.275034999999995
29407,User_2338,-22.884708,-43.264307
29408,User_354,-15.810670000000002,-48.105015
29409,User_1343,-17.301862,-41.516814000000004
29410,User_5815,-23.612724,-46.781240999999994
29411,User_3741,-23.742928,-46.565813
29412,User_4658,-23.569642,-46.713181
29413,User_5267,-27.104909000000003,-52.600836
29414,User_1992,-20.869581,-49.342518
29415,User_243,-22.901888,-47.049531
29416,User_5025,-19.868265,-44.000433
29417,User_4831,-26.27406,-48.836193
29418,User_5543,-23.625470999999997,-46.701346
29419,User_2401,-10.924508,-37.052302000000005
29420,User_1244,-22.905894,-43.214737
29421,User_1003,-5.733988,-35.2692
29422,User_3120,-10.972157000000001,-37.072746
29423,User_5791,-19.828656,-43.988044
29424,User_1986,-9.657883,-35.750972999999995
29425,User_3824,-5.8242199999999995,-35.242822
29426,User_5878,-23.720636,-46.580154
29427,User_3628,-7.166243,-34.841038
29428,User_5990,-22.971788,-43.187433
29429,User_4153,-20.011127,-43.963234
29430,User_1695,-25.436639000000003,-49.28245
29431,User_1044,-23.035253,-47.369409000000005
29432,User_4080,-7.949769,-34.8564
29433,User_2447,-23.542345,-46.595515999999996
29434,User_1906,-22.945909,-43.338916
29435,User_2224,-23.561659,-46.691099
29436,User_492,-1.307009,-48.484752
29437,User_1823,-9.982082,-67.8167
29438,User_4257,-18.165262,-47.949352000000005
29439,User_1138,-3.8354199999999996,-38.484415999999996
29440,User_1893,-3.7976410000000005,-38.503145
29441,User_2720,-22.863115,-43.254228000000005
29442,User_3640,-16.675507999999997,-49.218749
29443,User_4912,-22.454214,-44.303492
29444,User_4495,-3.031776,-59.942907999999996
29445,User_4622,-8.008106,-34.9195
29446,User_2588,-10.930555,-37.1197
29447,User_3310,-27.582978000000004,-48.441546
29448,User_5231,-3.7652419999999998,-38.441928000000004
29449,User_3761,0.018791,-51.061019
29450,User_5481,-25.423254999999997,-49.276308
29451,User_4400,-30.110090999999997,-51.328176
29452,User_4729,-15.706892999999999,-47.880561
29453,User_201,-23.490622000000002,-46.546003000000006
29454,User_5016,-20.493443,-54.612897
29455,User_3138,-21.781534,-43.364515000000004
29456,User_218,-20.353201000000002,-40.291064
29457,User_5149,-23.577556,-46.507642
29458,User_5990,-1.4277799999999998,-48.457440000000005
29459,User_5436,-10.970581,-37.073751
29460,User_5297,-25.499921,-54.568814
29461,User_66,-24.032469,-46.525355
29462,User_636,-26.245432,-48.816976000000004
29463,User_3502,-15.85849,-48.03832
29464,User_4281,-23.068466,-54.202365
29465,User_4775,-3.070017,-60.030193000000004
29466,User_3514,-25.531007000000002,-49.197002000000005
29467,User_5135,-12.639009,-38.056581
29468,User_1610,-30.042993,-51.059775
29469,User_2897,-10.396737,-37.450272
29470,User_3490,-21.787929000000002,-46.585764000000005
29471,User_10,-25.828871,-52.725342000000005
29472,User_3049,-23.535239999999998,-46.781938000000004
29473,User_3362,-3.732881,-38.520196
29474,User_460,-23.565365,-46.645749
29475,User_4502,-22.708385999999997,-43.558141
29476,User_783,-23.323677,-46.75072
29477,User_3806,-7.20675,-35.874518
29478,User_1981,-12.238311999999999,-38.922522
